Facility,State,Name,Staff Confirmed,Residents confirmed,Staff Deaths,Resident Deaths,Date
Prison,Florida,Dade CI,1,0,0,0,4/23/2020
Prison,Florida,Desoto Annex,1,0,0,0,4/23/2020
Prison,Florida,Everglades CI,1,0,0,0,4/23/2020
Prison,Florida,Florida State Prison,1,0,0,0,4/23/2020
Prison,Florida,Franklin CI,0,0,0,0,4/23/2020
Prison,Florida,FWRC,2,0,0,0,4/23/2020
Prison,Florida,Gadsden CF,9,1,0,0,4/23/2020
Prison,Florida,Graceville CF,1,0,0,0,4/23/2020
Prison,Florida,Gulf CI,0,0,0,0,4/23/2020
Prison,Florida,Hamilton CI,2,0,0,0,4/23/2020
Prison,Florida,Hardee CI,0,0,0,0,4/23/2020
Prison,Florida,Hernando CI,2,0,0,0,4/23/2020
Prison,Florida,Holmes CI,0,0,0,0,4/23/2020
Prison,Florida,Homestead CI,0,0,0,0,4/23/2020
Prison,Florida,Jackson CI,4,0,0,0,4/23/2020
Prison,Florida,Jefferson CI,0,0,0,0,4/23/2020
Prison,Florida,Lake CI,0,0,0,0,4/23/2020
Prison,Florida,Lake City CF,1,0,0,0,4/23/2020
Prison,Florida,Lancaster CI,0,0,0,0,4/23/2020
Prison,Florida,Lawtey CI,0,0,0,0,4/23/2020
Prison,Florida,Liberty CI,1,0,0,0,4/23/2020
Prison,Florida,Lowell CI,1,0,0,0,4/23/2020
Prison,Florida,Madison CI,0,0,0,0,4/23/2020
Prison,Florida,Marion CI,1,0,0,0,4/23/2020
Prison,Florida,Martin CI,0,1,0,0,4/23/2020
Prison,Florida,Mayo Annex,0,0,0,0,4/23/2020
Prison,Florida,Moore Haven CF,0,0,0,0,4/23/2020
Prison,Florida,New River CI,1,0,0,0,4/23/2020
Prison,Florida,NWFRC,0,0,0,0,4/23/2020
Prison,Florida,Okaloosa CI,1,0,0,0,4/23/2020
Prison,Florida,Okeechobee CI,0,0,0,0,4/23/2020
Prison,Florida,Polk CI,1,0,0,0,4/23/2020
Prison,Florida,Putnam CI,0,0,0,0,4/23/2020
Prison,Florida,RMC,0,0,0,0,4/23/2020
Prison,Florida,Santa Rosa CI,2,0,0,0,4/23/2020
Prison,Florida,SFRC,5,2,0,0,4/23/2020
Prison,Florida,South Bay CF,21,6,0,0,4/23/2020
Prison,Florida,Sumter CI,4,44,0,0,4/23/2020
Prison,Florida,Suwannee CI,0,0,0,0,4/23/2020
Prison,Florida,Taylor CI,0,0,0,0,4/23/2020
Prison,Florida,Tomoka CI,7,47,0,0,4/23/2020
Prison,Florida,Union CI,0,0,0,0,4/23/2020
Prison,Florida,Wakulla CI,4,0,0,0,4/23/2020
Prison,Florida,Walton CI,0,0,0,0,4/23/2020
Prison,Florida,Zephyrhills CI,4,0,0,0,4/23/2020
Prison,Georgia,ASMP,1,0,0,0,4/23/2020
Prison,Georgia,Atlanta TC,0,1,0,0,4/23/2020
Prison,Georgia,Autry State Prison,4,51,0,1,4/23/2020
Prison,Georgia,Bacon PDC,1,0,0,0,4/23/2020
Prison,Georgia,Bainbridge PSAT,3,15,0,0,4/23/2020
Prison,Georgia,Baldwin State Prison,1,10,0,0,4/23/2020
Prison,Georgia,Burruss CTC,3,0,0,0,4/23/2020
Prison,Georgia,Calhoun State Prison,8,2,1,0,4/23/2020
Prison,Georgia,Clayton TC,3,2,0,0,4/23/2020
Prison,Georgia,Coastal State Prison,0,7,0,1,4/23/2020
Prison,Georgia,Colquitt County CI,,9,0,0,4/23/2020
Prison,Georgia,Dooly State Prison,1,0,0,0,4/23/2020
Prison,Georgia,GDCP,2,3,0,1,4/23/2020
Prison,Georgia,GDCP SMU,1,0,0,0,4/23/2020
Prison,Georgia,Johnson State Prison,4,26,0,1,4/23/2020
Prison,Georgia,Lee Arrendale State Prison,1,1,0,0,4/23/2020
Prison,Georgia,Lee State Prison,18,9,0,2,4/23/2020
Prison,Georgia,Macon State Prison,2,10,0,0,4/23/2020
Prison,Georgia,McEver PDC,5,1,0,0,4/23/2020
Prison,Georgia,Metro Reentry Facility,5,2,0,0,4/23/2020
Prison,Georgia,Metro TC,0,1,0,0,4/23/2020
Prison,Georgia,Mitchell County CI,,3,0,0,4/23/2020
Prison,Georgia,Patten PDC,1,0,0,0,4/23/2020
Prison,Georgia,Phillips State Prison,6,10,0,0,4/23/2020
Prison,Georgia,Phillips TC,2,1,0,0,4/23/2020
Prison,Georgia,Pulaski State Prison,1,0,0,0,4/23/2020
Prison,Georgia,Rutledge State Prison,0,7,0,0,4/23/2020
Prison,Georgia,Turner RSAT,1,0,0,0,4/23/2020
Prison,Georgia,Valdosta State Prison,0,0,0,0,4/23/2020
Prison,Georgia,Ware State Prison,2,0,0,0,4/23/2020
Prison,Georgia,West Central ITF,2,0,0,0,4/23/2020
Prison,Georgia,Wheeler Correctional Facility,,1,0,0,4/23/2020
Prison,Hawaii,HCCC,,0,,,4/23/2020
Prison,Hawaii,HCF,,0,,,4/23/2020
Prison,Hawaii,KCCC,,0,,,4/23/2020
Prison,Hawaii,KCF,,0,,,4/23/2020
Prison,Hawaii,MCCC,,0,,,4/23/2020
Prison,Hawaii,OCOC,,0,,,4/23/2020
Prison,Hawaii,WCCC,,0,,,4/23/2020
Prison,Hawaii,WCF,,0,,,4/23/2020
Prison,Idaho,CAPP,0,0,,,4/23/2020
Prison,Idaho,"Eagle Pass, TX",0,0,,,4/23/2020
Prison,Idaho,EBCRC,0,0,,,4/23/2020
Prison,Idaho,ICIO,0,0,,,4/23/2020
Prison,Idaho,IFCRC,0,0,,,4/23/2020
Prison,Idaho,IMSI,0,0,,,4/23/2020
Prison,Idaho,ISCC,0,0,,,4/23/2020
Prison,Idaho,ISCI,0,0,,,4/23/2020
Prison,Idaho,NCRC,0,0,,,4/23/2020
Prison,Idaho,NICI,0,0,,,4/23/2020
Prison,Idaho,PWCC,0,0,,,4/23/2020
Prison,Idaho,SAWC,0,0,,,4/23/2020
Prison,Idaho,SBWCC,0,0,,,4/23/2020
Prison,Idaho,SICI,0,0,,,4/23/2020
Prison,Idaho,TVCRC,0,0,,,4/23/2020
Jail,Illinois,Cook County,166,223,1,6,4/23/2020
Prison,Illinois,Crossroads ATC,1,2,,,4/23/2020
Prison,Illinois,Danville,1,0,,,4/23/2020
Prison,Illinois,Fox Valley ATC,7,4,,,4/23/2020
Prison,Illinois,Graham,1,0,,,4/23/2020
Prison,Illinois,Hill,1,5,,,4/23/2020
Prison,Illinois,Joliet Treatment Center,3,0,,,4/23/2020
Prison,Illinois,Kewanee LSRC,3,0,,,4/23/2020
Prison,Illinois,Logan,4,0,,,4/23/2020
Prison,Illinois,Menard,2,0,,,4/23/2020
Prison,Illinois,North Lawndale ATC,2,5,,,4/23/2020
Prison,Illinois,Pontiac,4,1,,,4/23/2020
Prison,Illinois,Sheridan,6,12,,,4/23/2020
Prison,Illinois,Stateville,73,120,,5,4/23/2020
Prison,Illinois,Stateville NRC,31,1,,,4/23/2020
Prison,Indiana,Branchville (BTC),3,2,0,0,4/23/2020
Prison,Indiana,Chain O' Lakes (COL),1,0,0,0,4/23/2020
Prison,Indiana,Correctional Industrial (CIF),1,0,0,0,4/23/2020
Prison,Indiana,Edinburgh (JCU),9,5,0,0,4/23/2020
Prison,Indiana,Heritage Trail (HTCF),4,12,0,0,4/23/2020
Prison,Indiana,Indiana State Prison (ISP),6,1,0,0,4/23/2020
Prison,Indiana,Indiana Women's Prison (IWP),5,14,0,0,4/23/2020
Prison,Indiana,LaPorte Juvenile (LPJ),0,0,0,0,4/23/2020
Prison,Indiana,Logansport Juvenile (LJCF),0,0,0,0,4/23/2020
Prison,Indiana,Madison (MCU),2,0,0,0,4/23/2020
Prison,Indiana,Miami (MCF),1,1,0,0,4/23/2020
Prison,Indiana,New Castle (NCCF),0,0,0,0,4/23/2020
Prison,Indiana,Pendleton (ISR),8,27,0,0,4/23/2020
Prison,Indiana,Pendleton Juvenile (PNJ),14,0,0,0,4/23/2020
Prison,Indiana,Plainfield (IYC),21,53,0,2,4/23/2020
Prison,Indiana,Putnamville (ISF),0,0,0,0,4/23/2020
Prison,Indiana,Reception Diagnostic (RDC),6,0,0,0,4/23/2020
Prison,Indiana,Rockville (RTC),4,0,0,0,4/23/2020
Prison,Indiana,South Bend Community (SBCRC),0,0,0,0,4/23/2020
Prison,Indiana,State-Wide (for non-specific facilities),101,0,,0,4/23/2020
Prison,Indiana,Wabash Valley (WVCF),7,1,0,0,4/23/2020
Prison,Indiana,Westville (WCC),24,130,0,1,4/23/2020
Prison,Iowa,Anamosa,0,0,,,4/23/2020
Prison,Iowa,Clarinda,0,0,,,4/23/2020
Prison,Iowa,Fort Dodge,0,0,,,4/23/2020
Prison,Iowa,ICIW,0,0,,,4/23/2020
Prison,Iowa,IMCC,3,13,,,4/23/2020
Prison,Iowa,ISP,0,0,,,4/23/2020
Prison,Iowa,Mt. Pleasant,0,0,,,4/23/2020
Prison,Iowa,Newton,0,0,,,4/23/2020
Prison,Iowa,North Central,0,0,,,4/23/2020
Prison,Kansas,El Dorado,0,0,,,4/23/2020
Prison,Kansas,Ellsworth,0,0,,,4/23/2020
Prison,Kansas,Hutchinson,0,0,,,4/23/2020
Prison,Kansas,KJCC,0,0,,,4/23/2020
Prison,Kansas,Lansing,62,50,,,4/23/2020
Prison,Kansas,Larned,0,0,,,4/23/2020
Prison,Kansas,Norton,0,0,,,4/23/2020
Prison,Kansas,Topeka,1,1,,,4/23/2020
Prison,Kansas,Wichita Work Release,0,1,,,4/23/2020
Prison,Kansas,Winfield,0,0,,,4/23/2020
Prison,Kentucky,Green River CC,13,18,0,1,4/23/2020
Prison,Kentucky,Roederer CC,1,0,0,0,4/23/2020
Prison,Kentucky,State-Wide (for non-specific facilities),0,0,0,0,4/23/2020
Jail,Los Angeles,County-Wide,59,29,0,0,4/23/2020
Prison,Louisiana,Allen Correctional Center,0,0,0,0,4/23/2020
Prison,Louisiana,B.B. Rayburn Correctional Center,2,28,0,0,4/23/2020
Prison,Louisiana,David Wade Correctional Center,3,0,0,0,4/23/2020
Prison,Louisiana,Dixon Correctional Institute,5,1,0,0,4/23/2020
Prison,Louisiana,Elayn Hunt Correctional Center,10,6,0,0,4/23/2020
Prison,Louisiana,Louisiana Correctional Institute for Women,20,55,0,0,4/23/2020
Prison,Louisiana,Louisiana State Penitentiary,30,30,1,2,4/23/2020
Prison,Louisiana,Raymond Laborde Correctional Center,12,2,2,0,4/23/2020
Prison,Maine,State-Wide (Adult),1,0,,,4/23/2020
Prison,Maine,State-Wide (Juvenile),0,0,,,4/23/2020
Prison,Maryland,Dorsey Run Correctional Facility Jessup,,,,0,4/23/2020
Prison,Maryland,Jail Industries Building,,,,0,4/23/2020
Prison,Maryland,Jessup Correctional Institution,,,,1,4/23/2020
Prison,Maryland,Maryland Correctional institution for Women Jessup,,,,0,4/23/2020
Prison,Maryland,Maryland Correctional Institution Jessup,,,,0,4/23/2020
Prison,Maryland,Maryland Correctional Training Center Hagerstown,,,,0,4/23/2020
Prison,Maryland,Metropolitan Transition Center Baltimore,,,,0,4/23/2020
Prison,Maryland,State-Wide (for non-specific facilities),135,45,0,0,4/23/2020
Prison,Massachusetts,Boston Pre,0,0,0,0,4/23/2020
Prison,Massachusetts,BSH,0,12,0,0,4/23/2020
Prison,Massachusetts,LSH,3,6,0,0,4/23/2020
Prison,Massachusetts,MASAC,0,0,0,0,4/23/2020
Prison,Massachusetts,MCI-C,2,0,0,0,4/23/2020
Prison,Massachusetts,MCI-CJ,8,0,0,0,4/23/2020
Prison,Massachusetts,MCI-F,13,29,0,0,4/23/2020
Prison,Massachusetts,MCI-Norfolk,3,1,0,0,4/23/2020
Prison,Massachusetts,MCI-Shirley,14,45,0,2,4/23/2020
Prison,Massachusetts,MTC,12,47,0,5,4/23/2020
Prison,Massachusetts,NCCI-Gardn,0,0,0,0,4/23/2020
Prison,Massachusetts,Non-Facility,4,0,0,0,4/23/2020
Prison,Massachusetts,OCCC,1,0,0,0,4/23/2020
Prison,Massachusetts,Pondville,0,0,0,0,4/23/2020
Prison,Massachusetts,SBCC,5,0,0,0,4/23/2020
Prison,Massachusetts,SMCC,0,0,0,0,4/23/2020
Prison,Michigan,Alger Correctional Facility,0,0,0,0,4/23/2020
Prison,Michigan,Baraga Correctional Facility,0,0,0,0,4/23/2020
Prison,Michigan,Bellamy Creek Correctional Facility,0,0,0,0,4/23/2020
Prison,Michigan,Carson City Correctional Facility,0,0,0,0,4/23/2020
Prison,Michigan,Central Michigan Correctional Facility,0,0,0,0,4/23/2020
Prison,Michigan,Charles E. Egeler Reception and Guidance Center,16,27,0,2,4/23/2020
Prison,Michigan,Chippewa Correctional Facility,0,0,0,0,4/23/2020
Prison,Michigan,Cooper Street Correctional Facility,1,0,0,0,4/23/2020
Prison,Michigan,Detroit Detention Center,4,0,0,0,4/23/2020
Prison,Michigan,Detroit Reentry Center,14,17,1,2,4/23/2020
Prison,Michigan,Duane Waters Health Center,0,24,0,1,4/23/2020
Prison,Michigan,Ernest C. Brooks Correctional Facility,0,0,0,0,4/23/2020
Prison,Michigan,G. Robert Cotton Correctional Facility,9,94,0,0,4/23/2020
Prison,Michigan,Gus Harrison Correctional Facility,5,10,0,0,4/23/2020
Prison,Michigan,Ionia Correctional Facilty,0,2,0,0,4/23/2020
Prison,Michigan,Jackson Regional Warehouse,3,0,0,0,4/23/2020
Prison,Michigan,Kinross Correctional Facility,0,1,0,0,4/23/2020
Prison,Michigan,Lakeland Correctional Facility,31,393,0,9,4/23/2020
Prison,Michigan,Macomb Correctional Facility,25,84,0,4,4/23/2020
Prison,Michigan,Marquette Branch Prison,0,0,0,0,4/23/2020
Prison,Michigan,Michigan Reformatory,0,0,0,0,4/23/2020
Prison,Michigan,Muskegon Correctional Facility,0,0,0,0,4/23/2020
Prison,Michigan,Newberry Correctional Facility,0,1,0,0,4/23/2020
Prison,Michigan,Oaks Correctional Facilty,0,0,0,0,4/23/2020
Prison,Michigan,Parnall Correctional Facility,69,168,0,6,4/23/2020
Prison,Michigan,Richard A. Handlon Correctional Facility,0,0,0,0,4/23/2020
Prison,Michigan,Saginaw Correctional Facility,2,1,0,0,4/23/2020
Prison,Michigan,St. Louis Correctional Facility,0,0,0,0,4/23/2020
Prison,Michigan,Thumb Correctional Facility,8,18,0,0,4/23/2020
Prison,Michigan,Women's Huron Valley Correctional Facility,21,70,0,3,4/23/2020
Prison,Michigan,Woodland Center Correctional Facility,15,7,0,1,4/23/2020
Prison,Minnesota,Faribault,,0,,0,4/23/2020
Prison,Minnesota,Lino Lakes,,0,,0,4/23/2020
Prison,Minnesota,Moose Lake,,14,,0,4/23/2020
Prison,Minnesota,Oak Park Heights,,0,,0,4/23/2020
Prison,Minnesota,Red Wing,,0,,0,4/23/2020
Prison,Minnesota,Rush City,,0,,0,4/23/2020
Prison,Minnesota,Shakopee,,0,,0,4/23/2020
Prison,Minnesota,St. Cloud,,0,,0,4/23/2020
Prison,Minnesota,State-Wide (for staff count),13,0,,0,4/23/2020
Prison,Minnesota,Stillwater,,0,,0,4/23/2020
Prison,Minnesota,Togo,,0,,0,4/23/2020
Prison,Minnesota,Willow River,,15,,0,4/23/2020
Prison,Mississippi,State Penitentiary,0,2,0,1,4/23/2020
